player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage,player_image_url,player_country,player_club,player_position
Jay Stansfield,England,Right,24/11/2002,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/490146.png,England,Fulham,Forward
Ellis Stanton,England,,19/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Midfielder
Jason Steele,England,Right,18/08/1990,0,0,0.0,105,90,23,61,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/49262.png,England,Brighton and Hove Albion,Goalkeeper
Jack Stephens,England,Right,27/01/1994,19,2,0.28,938,92,47,64,1394,44,34,13,13,2,2,0.57,11,6,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/88900.png,England,Southampton,Defender
Luca Stephenson,England,Right,17/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Midfielder
Raheem Sterling,England,Both,08/12/1994,17,10,0.0,182,85,2,50,496,28,9,1,0,0,1,0.0,47,1,2,0,16,19,20,50,12,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/103955.png,England,Arsenal,Forward
Finley Stevens,Wales,Right,10/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/450550.png,Wales,Brentford,Defender
Ross Stewart,Scotland,Right,11/07/1996,12,8,0.05,95,71,0,0,385,29,6,1,0,0,1,1.1,16,13,0,5,0,0,5,60,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/230348.png,Scotland,Southampton,Forward
Jakub Stolarczyk,Poland,Right,19/12/2000,0,0,0.0,350,58,210,30,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,2,28,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Poland,Leicester City,Goalkeeper
John Stones,England,Right,28/05/1994,11,5,0.18,402,91,25,72,545,18,6,4,3,0,1,0.43,4,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/97299.png,England,Manchester City,Defender
Thomas Strakosha,Albania,Right,19/03/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/140200.png,Albania,Brentford,Goalkeeper
Jørgen Strand Larsen,Norway,Right,06/02/2000,35,5,1.04,451,65,18,61,2599,104,10,6,4,0,4,10.27,116,67,4,25,6,17,19,42,46,14,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/247412.png,Norway,Wolverhampton Wanderers,Forward
Zak Sturge,England,Left,15/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender
Ronnie Stutter,England,,06/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Forward
Yukinari Sugawara,Japan,Right,28/06/2000,30,14,2.46,722,85,40,40,1555,55,31,11,10,0,4,0.49,29,5,1,6,55,16,19,47,15,1,0,4,4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/219279.png,Japan,Southampton,Defender
Kamaldeen Sulemana,Ghana,Right,15/02/2002,26,9,0.85,328,84,13,54,1406,85,22,6,4,0,2,1.49,63,13,1,14,26,31,95,41,22,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/504783.png,Ghana,Southampton,Midfielder
Crysencio Summerville,Netherlands,Right,30/10/2001,19,12,1.73,231,79,10,30,780,53,13,0,4,0,2,1.63,40,4,1,9,13,38,31,42,9,1,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/450070.png,Netherlands,West Ham United,Forward
Mahamadou Susoho,Spain,Right,20/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Spain,Manchester City,Midfielder
James Sweet,Wales,,03/11/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Wales,Arsenal,Defender
Sil Swinkels,Netherlands,Right,06/01/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Netherlands,Aston Villa,Defender
Kamarai Swyer,England,Right,04/12/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/461030.png,England,West Ham United,Midfielder
Sam Szmodics,Ireland,Right,24/09/1995,20,7,0.46,187,77,21,52,1001,34,16,6,2,0,2,3.41,33,6,0,7,8,25,10,40,9,4,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/172453.png,Ireland,Ipswich Town,Midfielder
Dominik Szoboszlai,Hungary,Right,25/10/2000,36,7,5.88,1243,86,83,65,2496,102,38,9,5,0,6,7.34,108,19,6,22,24,25,38,55,44,6,1,4,20,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/424876.png,Hungary,Liverpool,Midfielder
Robert Sánchez,Spain,Left,18/11/1997,0,0,0.0,1052,65,487,28,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,34,10,95,5,0,0,1,20,https://resources.premierleague.com/premierleague25/photos/players/110x140/215059.png,Spain,Chelsea,Goalkeeper
Rento Takaoka,Japan,,12/03/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Japan,Southampton,Forward
Devan Tanton,Colombia,,03/01/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Colombia,Fulham,Defender
Matt Targett,England,Left,18/09/1995,2,2,0.08,14,93,0,0,20,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/169359.png,England,Newcastle United,Defender
James Tarkowski,England,Right,19/11/1992,0,0,2.35,1277,82,235,54,2924,199,64,41,42,0,6,1.31,58,103,1,7,0,0,7,71,35,1,2,2,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/17761.png,England,Everton,Defender
Charlie Tasker,England,,24/02/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Brighton and Hove Albion,Defender
Jimi Tauriainen,Finland,Left,08/03/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Finland,Chelsea,Midfielder
André Gomes,Portugal,Right,30/07/1993,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/120250.png,Portugal,Everton,Midfielder
Chiquinho,Portugal,Right,05/02/2000,1,1,0.05,0,0,0,0,6,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/510363.png,Portugal,Wolverhampton Wanderers,Forward
Marcus Tavernier,England,Left,22/03/1999,29,9,3.65,792,80,48,63,1938,125,43,5,3,0,6,5.48,63,26,5,12,52,31,59,47,34,3,4,4,19,49,0,4,4,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/201658.png,England,Bournemouth,Midfielder
Charlie Taylor,England,Left,18/09/1993,8,5,0.15,192,92,14,64,353,18,7,5,5,0,1,0.0,2,6,0,0,5,20,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/103914.png,England,Southampton,Defender
Jack Taylor,Ireland,Right,23/06/1998,32,28,0.8,414,84,41,54,838,36,20,9,3,0,4,0.74,8,7,0,2,4,25,8,50,16,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/231899.png,Ireland,Ipswich Town,Midfielder
Diogo Jota,Portugal,Right,04/12/1996,26,12,1.13,299,71,21,52,1194,61,14,8,0,0,2,7.92,107,22,3,21,8,25,31,35,23,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/194634.png,Portugal,Liverpool,Forward
Mathys Tel,France,Right,27/04/2005,13,2,1.51,223,77,15,67,913,51,16,2,1,0,2,2.98,40,4,1,14,24,21,46,33,14,2,0,1,0,8,0,1,1,0,0,0,0,0,0,0,1,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,France,Tottenham Hotspur,Forward
Kenny Tete,Netherlands,Right,09/10/1995,22,1,0.67,767,83,67,46,1779,105,56,32,12,0,5,1.36,37,26,2,0,38,26,15,60,35,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/167074.png,Netherlands,Fulham,Defender
Luke Thomas,England,Left,10/06/2001,14,1,0.51,517,84,38,34,1112,57,31,21,6,0,3,0.36,8,13,0,0,15,20,6,50,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/244619.png,England,Leicester City,Defender
Silko Thomas,England,Left,25/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Forward
Ciaran Thompson,England,,17/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Defender
Youri Tielemans,Belgium,Right,07/05/1997,36,1,5.65,1933,86,130,62,3032,193,84,23,16,0,4,3.32,47,24,7,13,28,14,50,62,41,3,1,0,11,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/166989.png,Belgium,Aston Villa,Midfielder
Kieran Tierney,Scotland,Left,05/06/1997,13,11,0.73,145,91,6,67,252,16,7,3,0,0,0,0.36,6,6,0,0,14,14,3,67,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/192895.png,Scotland,Arsenal,Defender
Jurriën Timber,Netherlands,Right,17/06/2001,30,3,1.27,1182,88,39,31,2422,133,58,22,4,0,7,1.22,70,22,3,7,28,14,48,50,31,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/445122.png,Netherlands,Arsenal,Defender
Jean-Clair Todibo,France,Right,30/12/1999,27,7,0.1,1071,88,88,33,1831,90,47,26,13,0,3,0.36,11,28,0,0,0,0,16,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/462116.png,France,West Ham United,Defender
Harry Toffolo,England,Left,19/08/1995,4,3,0.02,36,78,6,17,135,6,5,2,2,0,1,0.02,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/114241.png,England,Nottingham Forest,Defender
Lucas Paquetá,Brazil,Left,27/08/1997,33,6,3.29,1407,79,132,64,2384,197,66,18,4,0,10,5.32,59,48,0,10,23,22,42,50,53,4,0,6,6,4,0,4,4,0,0,0,0,0,0,0,2,2,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/224024.png,Brazil,West Ham United,Midfielder
Takehiro Tomiyasu,Japan,Both,05/11/1998,1,1,0.0,4,75,0,0,6,0,0,0,0,0,0,0.18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/223723.png,Japan,Arsenal,Defender
James Tomkins,England,,29/03/1989,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/49413.png,England,Crystal Palace,Defender
Sandro Tonali,Italy,Right,08/05/2000,36,8,2.76,1463,86,95,54,2631,132,51,34,11,0,5,4.4,46,12,2,9,30,20,34,59,37,4,3,2,12,19,0,3,3,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/432422.png,Italy,Newcastle United,Midfielder
Ivan Toney,England,,16/03/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/144485.png,England,Brentford,Forward
Pau Torres,Spain,Left,16/01/1997,24,1,0.44,1359,89,128,41,2020,61,21,10,11,0,2,0.52,17,19,0,4,4,25,17,88,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/244954.png,Spain,Aston Villa,Defender
Conor Townsend,England,Left,04/03/1993,6,3,0.24,94,68,18,28,335,21,11,4,6,0,1,0.03,5,6,1,0,7,29,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/108053.png,England,Ipswich Town,Defender
Hamed Traorè,Cote d’Ivoire,Right,16/02/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/424044.png,Cote d’Ivoire,Bournemouth,Midfielder
Adama Traoré,Spain,Right,25/01/1996,36,18,4.53,484,81,17,53,1769,125,20,1,0,0,3,4.0,92,25,7,20,100,30,84,57,24,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/159533.png,Spain,Fulham,Forward
Boubacar Traoré,Mali,Right,20/08/2001,1,1,0.0,0,0,0,0,1,2,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Mali,Wolverhampton Wanderers,Midfielder
Mark Travers,Ireland,Right,18/05/1999,0,0,0.0,113,63,75,45,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,20,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/229600.png,Ireland,Bournemouth,Goalkeeper
Lewis Travis,England,Right,16/10/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Ipswich Town,Midfielder
Ryan Trevitt,England,Right,12/03/2003,1,1,0.0,6,67,0,0,3,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/591357.png,England,Brentford,Midfielder
André,Brazil,Right,16/07/2001,33,2,0.66,1338,93,73,74,2484,143,91,37,8,0,7,0.42,3,2,0,0,0,0,28,57,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/509291.png,Brazil,Wolverhampton Wanderers,Midfielder
Kieran Trippier,England,Right,19/09/1990,25,11,1.45,1038,85,77,44,1308,75,38,12,3,0,1,0.12,13,22,3,0,25,12,8,50,16,0,0,2,0,62,0,2,2,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/77794.png,England,Newcastle United,Defender
Leandro Trossard,Belgium,Right,04/12/1994,38,10,4.11,853,81,52,54,2550,121,31,9,0,1,2,7.21,165,6,7,28,75,20,75,51,27,8,1,6,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/116216.png,Belgium,Arsenal,Forward
Kostas Tsimikas,Greece,Left,12/05/1996,18,9,2.32,525,91,36,67,833,47,31,11,2,0,2,0.38,13,5,1,0,20,25,10,50,9,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/214285.png,Greece,Liverpool,Defender
Axel Tuanzebe,DR Congo,Right,14/11/1997,22,2,0.28,671,86,36,42,1717,69,31,23,10,1,3,0.2,8,23,1,0,10,20,10,40,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/180804.png,DR Congo,Ipswich Town,Defender
Matt Turner,United States,Right,24/06/1994,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/224068.png,United States,Crystal Palace,Goalkeeper
Jay Turner-Cooke,England,Left,31/12/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Midfielder
Ed Turns,Wales,Left,18/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/448496.png,Wales,Brighton and Hove Albion,Defender
Harry Tyrer,England,Right,06/12/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/447325.png,England,Everton,Goalkeeper
Destiny Udogie,Italy,Left,28/11/2002,25,1,1.2,953,88,21,57,1931,139,75,22,6,0,2,0.3,52,13,1,4,19,21,29,45,29,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/487053.png,Italy,Tottenham Hotspur,Defender
Manuel Ugarte,Uruguay,Right,11/04/2001,29,7,0.69,897,89,59,66,1789,146,77,27,4,0,11,1.01,16,18,2,5,7,43,28,64,41,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232112.png,Uruguay,Manchester United,Midfielder
Lesley Ugochukwu,France,Right,26/03/2004,26,8,0.0,700,86,30,50,1664,105,50,14,10,0,7,0.0,24,21,1,0,6,17,27,70,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/503714.png,France,Southampton,Midfielder
Franco Umeh-Chibueze,Ireland,Left,26/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ireland,Crystal Palace,Forward
Deniz Undav,Germany,Right,19/07/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/450434.png,Germany,Brighton and Hove Albion,Forward
Hákon Valdimarsson,Iceland,Right,13/10/2001,2,1,0.0,63,62,42,43,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/507433.png,Iceland,Brentford,Goalkeeper
Harvey Vale,England,Left,11/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Midfielder
Raphaël Varane,France,Right,25/04/1993,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/90152.png,France,Manchester United,Defender
Jamie Vardy,England,Right,11/01/1987,0,0,2.57,371,69,8,50,2839,103,19,5,4,0,5,11.22,117,51,4,26,11,9,21,52,25,9,1,27,2,0,35,1,1,0,0,0,0,0,0,0,2,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/101668.png,England,Leicester City,Forward
Nuno Tavares,Portugal,Left,26/01/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/437626.png,Portugal,Arsenal,Defender
Joël Veltman,Netherlands,Right,15/01/1992,21,2,1.33,774,82,66,48,1699,112,43,19,7,0,5,0.47,10,22,0,2,24,33,9,44,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/111478.png,Netherlands,Brighton and Hove Albion,Defender
Bart Verbruggen,Netherlands,Right,18/08/2002,0,0,0.0,1187,75,472,40,0,0,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,58,7,91,9,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/489639.png,Netherlands,Brighton and Hove Albion,Goalkeeper
Jannik Vestergaard,Denmark,Left,03/08/1992,18,2,0.11,958,91,70,44,1395,56,22,16,14,0,5,0.1,10,27,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/93100.png,Denmark,Leicester City,Defender
Guglielmo Vicario,Italy,Right,07/10/1996,0,0,0.0,754,86,142,39,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,37,4,68,1,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/184254.png,Italy,Tottenham Hotspur,Goalkeeper
Odysseas Vlachodimos,Greece,Right,26/04/1994,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/111452.png,Greece,Newcastle United,Goalkeeper
Alejo Véliz,Argentina,Right,19/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/536908.png,Argentina,Tottenham Hotspur,Forward
